timestamp,open (MYR),high (MYR),low (MYR),close (MYR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2022-02-24,165911.58908000,177460.72200000,152871.43512000,170709.39334000,37250.02000000,39843.00000000,34322.28000000,38327.21000000,120476.29458000,120476.29458000
2022-02-23,170277.88982000,174819.18822000,164961.86266000,165911.54454000,38230.33000000,39249.93000000,37036.79000000,37250.01000000,43560.73200000,43560.73200000
2022-02-22,164834.34464000,171162.76600000,161902.90000000,170277.88982000,37008.16000000,38429.00000000,36350.00000000,38230.33000000,53785.94589000,53785.94589000
2022-02-21,170975.20806000,175907.83490000,163907.20000000,164834.34464000,38386.89000000,39494.35000000,36800.00000000,37008.16000000,62347.68496000,62347.68496000
2022-02-20,178512.62318000,178718.70976000,169252.00000000,170975.20806000,40079.17000000,40125.44000000,38000.00000000,38386.89000000,33439.29011000,33439.29011000
2022-02-19,178046.20030000,180139.00128000,176552.23962000,178512.62318000,39974.45000000,40444.32000000,39639.03000000,40079.17000000,18042.05510000,18042.05510000
2022-02-18,180456.97234000,182435.30552000,175710.30000000,178046.15576000,40515.71000000,40959.88000000,39450.00000000,39974.44000000,43845.92241000,43845.92241000
2022-02-17,195412.83624000,196709.61834000,178486.07734000,180456.92780000,43873.56000000,44164.71000000,40073.21000000,40515.70000000,47245.99494000,47245.99494000
2022-02-16,198402.76190000,198425.56638000,192889.37800000,195412.83624000,44544.85000000,44549.97000000,43307.00000000,43873.56000000,28471.87270000,28471.87270000
2022-02-15,189455.07676000,199322.73560000,188969.99162000,198402.80644000,42535.94000000,44751.40000000,42427.03000000,44544.86000000,38095.19576000,38095.19576000
2022-02-14,187306.95710000,190820.04960000,185066.19424000,189455.07676000,42053.65000000,42842.40000000,41550.56000000,42535.94000000,34010.13060000,34010.13060000
2022-02-13,188038.39298000,190453.04000000,186488.98000000,187307.00164000,42217.87000000,42760.00000000,41870.00000000,42053.66000000,17732.08113000,17732.08113000
2022-02-12,188732.59342000,191876.04846000,185682.27152000,188038.39298000,42373.73000000,43079.49000000,41688.88000000,42217.87000000,26556.85681000,26556.85681000
2022-02-11,193728.68976000,195619.68000000,186794.12354000,188732.59342000,43495.44000000,43920.00000000,41938.51000000,42373.73000000,44975.16870000,44975.16870000
2022-02-10,197636.05034000,204086.73400000,192297.04054000,193728.68976000,44372.71000000,45821.00000000,43174.01000000,43495.44000000,62357.29091000,62357.29091000
2022-02-09,196167.52200000,199534.74600000,192047.21568000,197636.09488000,44043.00000000,44799.00000000,43117.92000000,44372.72000000,34428.16729000,34428.16729000
2022-02-08,195263.31546000,202621.36800000,190034.36400000,196167.47746000,43839.99000000,45492.00000000,42666.00000000,44042.99000000,64880.29387000,64880.29387000
2022-02-07,188764.39498000,198205.22700000,185490.61590000,195263.31546000,42380.87000000,44500.50000000,41645.85000000,43839.99000000,51060.62006000,51060.62006000
2022-02-06,184318.10040000,189989.82400000,183133.15824000,188764.39498000,41382.60000000,42656.00000000,41116.56000000,42380.87000000,22405.16704000,22405.16704000
2022-02-05,185160.35180000,186683.57526000,181914.76654000,184318.05586000,41571.70000000,41913.69000000,40843.01000000,41382.59000000,32532.34372000,32532.34372000
2022-02-04,166187.55892000,186053.95782000,164917.05542000,185171.70950000,37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000,64703.95874000
2022-02-03,164336.43198000,166521.69800000,161457.50000000,166185.91094000,36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000,32081.10999000
2022-02-02,172345.70386000,173064.26768000,162958.27530000,164336.38744000,38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000,35794.68130000
2022-02-01,171331.57260000,174887.20080000,169252.00000000,172345.70386000,38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000,34574.44663000
2022-01-31,168725.31450000,172565.77600000,163161.64494000,171331.57260000,37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000,36855.24580000
2022-01-30,169995.06082000,170852.14404000,166364.16002000,168725.35904000,38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000,21430.66527000
2022-01-29,167989.60278000,172462.17596000,165993.63176000,169995.10536000,37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000,26129.49682000
2022-01-28,165511.12994000,169252.00000000,161034.41454000,167989.55824000,37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000,42154.26956000
2022-01-27,163939.44696000,165842.32938000,158148.22254000,165511.08540000,36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000,53020.87934000
2022-01-26,164612.35728000,173349.59092000,161389.04202000,163948.80036000,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,69830.16036000
2022-01-25,163285.19890000,167226.05356000,159012.25400000,164612.35728000,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,49232.40183000
2022-01-24,161433.22570000,167247.70000000,146613.07518000,163285.19890000,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,91904.75321100
2022-01-23,156208.10468000,162566.54600000,154112.89854000,161433.22570000,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,44279.52354000
2022-01-22,162327.41074000,164064.06988000,151471.63200000,156208.10468000,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,90471.33896100
2022-01-21,181192.81768000,183059.40000000,157851.76430000,162327.41074000,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,88860.89199900
2022-01-20,185553.64000000,193771.27000000,180624.44274000,181192.77314000,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,42330.33953000
2022-01-19,188636.34248000,189558.36502000,183231.14624000,185553.68454000,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,31685.72159000
2022-01-18,187966.06002000,190145.71400000,183727.50000000,188636.34248000,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,29324.08257000
2022-01-17,191841.17364000,192306.70572000,185021.03068000,187966.01548000,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,27562.08613000
2022-01-16,191897.42766000,193637.65000000,189659.29266000,191841.17364000,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,20602.35271000
2022-01-15,191789.06184000,195085.20000000,189539.97000000,191897.42766000,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,21936.05616000
2022-01-14,189554.89090000,193520.86612000,185847.38130000,191789.06184000,42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000,32640.88292000
2022-01-13,195542.40310000,198203.00000000,188454.17388000,189562.72994000,43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000,34910.87762000
2022-01-12,190316.25766000,197410.18800000,189072.30000000,195542.44764000,42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000,33943.29280000
2022-01-11,186277.37046000,191967.40000000,183811.81422000,190316.25766000,41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000,37296.43729000
2022-01-10,186465.01748000,188174.81900000,176601.10000000,186277.37046000,41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000,50729.17019000
2022-01-09,185641.56196000,190571.96180000,183504.88908000,186465.01748000,41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000,22724.39426000
2022-01-08,185137.10192000,188404.20000000,180391.45400000,185641.56196000,41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000,32952.73111000
2022-01-07,191888.56420000,192171.52682000,180876.94000000,185137.10192000,43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000,54836.50818000
2022-01-06,193531.37756000,195156.46400000,188985.80332000,191888.60874000,43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000,38880.37305000
2022-01-05,204135.77254000,209649.78000000,189295.00000000,193531.33302000,45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000,51784.11857000
2022-01-04,206870.92940000,211821.28316000,202657.00000000,204135.77254000,46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000,35491.41360000
2022-01-03,210612.64572000,211876.78000000,203529.98400000,206870.92940000,47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000,27662.07710000
2022-01-02,212556.72764000,213747.46000000,207796.91600000,210612.64572000,47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000,18340.46040000
2022-01-01,205850.20622000,213589.92202000,205812.07998000,212556.68310000,46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000,19604.46325000
2021-12-31,209876.39952000,216233.95004000,203449.81200000,205850.20622000,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000,34937.99796000
2021-12-30,206953.59564000,213346.60000000,204438.60000000,209876.35498000,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000,30352.29569000
2021-12-29,211759.81796000,214411.46232000,205315.99346000,206953.59564000,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000,39498.87000000
2021-12-28,225824.21376000,225835.83870000,210732.14654000,211759.81796000,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000,45853.33924000
2021-12-27,226153.98792000,231999.95200000,224699.84600000,225824.21376000,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000,28792.21566000
2021-12-26,224480.13018000,228401.12000000,220081.04800000,226154.03246000,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000,22569.88914000
2021-12-25,226352.23546000,227849.84842000,223333.89328000,224480.08564000,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000,19135.51613000
2021-12-24,226436.10428000,230761.74000000,224412.25122000,226352.28000000,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000,31684.84269000
2021-12-23,216411.70918000,228824.25000000,213437.55068000,226436.05974000,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000,35192.54046000
2021-12-22,217745.32586000,220812.08302000,215671.00898000,216411.66464000,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000,27004.20220000
2021-12-21,208955.71318000,219711.18784000,207690.02000000,217755.52552000,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000,37713.92924000
2021-12-20,207918.24296000,211732.33678000,202919.11790000,208955.66864000,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000,35848.50609000
2021-12-19,208600.72938000,215128.24454000,206696.37714000,207918.19842000,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000,29305.70665000
2021-12-18,205480.07882000,211085.61598000,202657.00000000,208600.77392000,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000,25020.05271000
2021-12-17,212154.62052000,213774.00584000,202461.02400000,205468.36480000,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000,43104.48870000
2021-12-16,217644.62092000,220189.85922000,211613.99400000,212154.62052000,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000,31949.86739000
2021-12-15,215292.77530000,220473.00000000,207320.33800000,217644.62092000,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000,51629.18100000
2021-12-14,208014.09304000,216911.62614000,206175.66000000,215320.96912000,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000,39955.98445000
2021-12-13,222940.07060000,223546.12638000,203426.42850000,208014.04850000,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000,50869.52093000
2021-12-12,219983.01546000,226160.75800000,216633.65200000,222940.07060000,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000,26017.93421000
2021-12-11,209963.96516000,220409.35234000,208228.95400000,219983.01546000,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000,28889.19358000
2021-12-10,211724.89860000,223256.75000000,208678.80800000,209963.96516000,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000,44233.57391000
2021-12-09,224798.68026000,226253.22304000,210763.28000000,211768.05786000,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000,37692.68665000
2021-12-08,225323.18330000,228044.80000000,216464.40000000,224798.68026000,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000,38425.92466000
2021-12-07,224668.26714000,231324.41382000,222877.00196000,225323.18330000,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000,38253.46877000
2021-12-06,220011.20928000,226669.00394000,209783.40000000,224668.31168000,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000,58571.21575000
2021-12-05,218925.05684000,221359.56870000,212576.99334000,220011.25382000,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000,45580.82012000
2021-12-04,238739.07670000,239888.43140000,187069.33620000,218925.10138000,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800,114203.37374800
2021-12-03,251580.89404000,256550.40000000,230182.72000000,238739.07670000,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000,58927.69027000
2021-12-02,254697.84778000,255550.34338000,248434.18758000,251563.43436000,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000,37574.05976000
2021-12-01,253657.79424000,263024.51170000,251463.97654000,254697.84778000,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000,44956.63656000
2021-11-30,257335.41750000,263574.31346000,248869.69970000,253657.79424000,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000,49161.05194000
2021-11-29,255102.36006000,262189.03038000,252393.34818000,257335.41750000,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000,40125.28009000
2021-11-28,243707.15738000,255860.25270000,237205.07456000,255102.31552000,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000,36163.71370000
2021-11-27,239285.44888000,246217.12000000,238778.94000000,243727.46762000,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000,29716.99957000
2021-11-26,262609.48798000,263454.10000000,238289.00000000,239297.96462000,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000,65927.87066000
2021-11-25,254493.94366000,264562.70060000,253878.00000000,262609.44344000,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000,42153.51522000
2021-11-24,256288.77204000,257151.69000000,248697.99800000,254493.94366000,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000,39612.04964000
2021-11-23,250510.01882000,258376.49546000,246381.91800000,256288.81658000,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000,49917.85017000
2021-11-22,261083.23580000,264763.57600000,247686.94000000,250524.93972000,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000,51724.32047000
2021-11-21,265937.29408000,267372.55104000,260499.53910000,261102.47708000,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000,31902.22785000
2021-11-20,258586.32340000,266549.63000000,255450.26200000,265937.24954000,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000,33811.59010000
2021-11-19,253395.27548000,259757.28000000,247642.40000000,258564.67696000,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000,50715.88726000
2021-11-18,268776.00644000,271587.10400000,251536.35404000,253395.27548000,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000,62146.99931000
2021-11-17,267502.20698000,270982.38442000,259993.34200000,268776.05098000,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000,46289.38491000
2021-11-16,283304.37542000,283351.49874000,260888.90778000,267502.20698000,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000,77455.15609000
2021-11-15,291822.11594000,295753.70628000,282383.60000000,283304.41996000,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000,37829.37124000
2021-11-14,286748.56454000,291961.97154000,283168.70658000,291822.07140000,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000,25705.07347000
2021-11-13,285600.36788000,289510.00000000,282206.41988000,286748.52000000,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000,22504.97383000
2021-11-12,288504.50950000,291517.41780000,277386.21200000,285600.41242000,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000,44490.10816000
2021-11-11,288986.29868000,292182.71178000,285501.40000000,288504.55404000,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000,37237.98058000
2021-11-10,298184.92218000,307326.00000000,279813.19660000,288986.34322000,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600,65171.50404600
2021-11-09,300760.00228000,305207.00950000,294954.56960000,298184.87764000,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800,44661.37806800
2021-11-08,281820.52532000,301932.20600000,281820.52532000,300760.04682000,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400,54442.09455400
2021-11-07,273790.14148000,281877.40290000,273131.66212000,281820.56986000,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000,25515.68830000
2021-11-06,271427.56172000,274190.42246000,267462.70000000,273790.09694000,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000,25590.57408000
2021-11-05,273453.37454000,278801.33688000,270451.33400000,271413.93248000,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000,31604.48749000
2021-11-04,280140.96646000,280986.42474000,270255.40254000,273453.37454000,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000,35930.93314000
2021-11-03,281584.41878000,282829.00000000,268944.81304000,280140.92192000,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000,43336.09049000
2021-11-02,271298.12848000,286258.58000000,270022.32472000,281581.83546000,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000,46368.28410000
2021-11-01,273029.35374000,278097.69396000,264589.87000000,271298.08394000,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000,44687.66672000
2021-10-31,275520.83226000,277953.20620000,266996.63344000,273029.30920000,61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000,39267.63794000
2021-10-30,277277.97980000,277748.09950000,270237.54200000,275520.83226000,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000,31478.12566000
2021-10-29,269805.05860000,280512.92000000,268018.60374000,277278.02434000,60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000,43973.90414000
2021-10-28,260173.46176000,278370.54600000,257530.28000000,269805.01406000,58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000,61056.35301000
2021-10-27,268704.51974000,273903.18400000,258332.00000000,260173.46176000,60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000,62124.49016000
2021-10-26,280952.88612000,281909.15992000,266427.36770000,268704.51974000,63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000,40217.50083000
2021-10-25,271035.78788000,283767.14602000,270135.10000000,280952.88612000,60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000,36853.83806000
2021-10-24,272971.18450000,273921.00000000,265060.34602000,271035.78788000,61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000,31226.57676000
2021-10-23,270305.37642000,275023.98856000,265289.81610000,272971.18450000,60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000,27626.93678000
2021-10-22,277008.29010000,283864.06506000,267240.00000000,270305.33188000,62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000,52119.35886000
2021-10-21,293970.23560000,296813.40196000,276148.00000000,277008.29010000,66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000,68538.64537000
2021-10-20,286305.74786000,298418.00000000,282746.15560000,293970.28014000,64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600,51428.93485600
2021-10-19,276172.94240000,287220.64400000,273129.16788000,286305.74786000,62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400,53628.10774400
2021-10-18,274047.13728000,279247.00412000,266547.18030000,276191.82736000,61528.32000000,62695.78000000,59844.45000000,62009.84000000,51798.44844000,51798.44844000
2021-10-17,271139.78878000,274893.70906000,262621.20200000,274047.18182000,60875.57000000,61718.39000000,58963.00000000,61528.33000000,39099.24124000,39099.24124000
2021-10-16,274688.95868000,277833.48268000,267908.10000000,271139.78878000,61672.42000000,62378.42000000,60150.00000000,60875.57000000,35467.88096000,35467.88096000
2021-10-15,255427.72476000,280303.58200000,253209.90000000,274688.95868000,57347.94000000,62933.00000000,56850.00000000,61672.42000000,82512.90802200,82512.90802200
2021-10-14,255529.67682000,260703.93316000,253067.59470000,255427.72476000,57370.83000000,58532.54000000,56818.05000000,57347.94000000,43053.33678100,43053.33678100
2021-10-13,249410.23714000,257338.75800000,241260.66426000,255512.61800000,55996.91000000,57777.00000000,54167.19000000,57367.00000000,55808.44492000,55808.44492000
2021-10-12,255977.39290000,256906.72000000,239977.06600000,249410.32622000,57471.35000000,57680.00000000,53879.00000000,55996.93000000,53471.28550000,53471.28550000
2021-10-11,243451.23054000,257615.08416000,242364.67724000,255977.39290000,54659.01000000,57839.04000000,54415.06000000,57471.35000000,52933.16575100,52933.16575100
2021-10-10,244746.05288000,251924.07474000,240872.32000000,243451.18600000,54949.72000000,56561.31000000,54080.00000000,54659.00000000,89237.83612800,89237.83612800
2021-10-09,240318.55418000,247148.00600000,239009.07818000,244746.05288000,53955.67000000,55489.00000000,53661.67000000,54949.72000000,55177.08013000,55177.08013000
2021-10-08,239559.36988000,249869.40000000,238812.83494000,240299.66922000,53785.22000000,56100.00000000,53617.61000000,53951.43000000,46160.25785000,46160.25785000
2021-10-07,246373.01000000,246450.10874000,237652.07800000,239559.36988000,55315.00000000,55332.31000000,53357.00000000,53785.22000000,54917.37766000,54917.37766000
2021-10-06,229256.24346000,248310.50000000,224403.25414000,246373.01000000,51471.99000000,55750.00000000,50382.41000000,55315.00000000,79877.54518100,79877.54518100
2021-10-05,219247.83822000,231101.58020000,218345.76960000,229256.24346000,49224.93000000,51886.30000000,49022.40000000,51471.99000000,52125.66793000,52125.66793000
2021-10-04,214682.84454000,220633.87848000,208852.51400000,219247.88276000,48200.01000000,49536.12000000,46891.00000000,49224.94000000,46796.49372000,46796.49372000
2021-10-03,212165.80006000,219261.86832000,209729.95200000,214682.84454000,47634.89000000,49228.08000000,47088.00000000,48200.01000000,30825.05601000,30825.05601000
2021-10-02,214422.68640000,215291.17186000,211254.02172000,212165.84460000,48141.60000000,48336.59000000,47430.18000000,47634.90000000,30508.98131000,30508.98131000
2021-10-01,195174.32454000,215996.73000000,192782.61562000,214422.73094000,43820.01000000,48495.00000000,43283.03000000,48141.61000000,66244.87492000,66244.87492000
2021-09-30,184949.18766000,196605.66198000,184440.89718000,195192.54140000,41524.29000000,44141.37000000,41410.17000000,43824.10000000,46381.22781000,46381.22781000
2021-09-29,182725.39454000,189695.86000000,181517.78152000,184949.14312000,41025.01000000,42590.00000000,40753.88000000,41524.28000000,33511.53487000,33511.53487000
2021-09-28,187724.29690000,190574.99052000,182115.15200000,182732.20916000,42147.35000000,42787.38000000,40888.00000000,41026.54000000,43372.26240000,43372.26240000
2021-09-27,192238.64860000,197534.90000000,187504.49200000,187724.29690000,43160.90000000,44350.00000000,42098.00000000,42147.35000000,39776.84383000,39776.84383000
2021-09-26,190054.98602000,195753.30000000,181500.50000000,192238.64860000,42670.63000000,43950.00000000,40750.00000000,43160.90000000,49879.99765000,49879.99765000
2021-09-25,190678.32332000,191374.30536000,185492.53112000,190055.03056000,42810.58000000,42966.84000000,41646.28000000,42670.64000000,33594.57189000,33594.57189000
2021-09-24,199829.86804000,201320.80000000,181166.45000000,190678.27878000,44865.26000000,45200.00000000,40675.00000000,42810.57000000,84113.42629200,84113.42629200
2021-09-23,193955.53198000,200332.01200000,191829.72686000,199829.86804000,43546.37000000,44978.00000000,43069.09000000,44865.26000000,48699.57655000,48699.57655000
2021-09-22,181429.63686000,195978.44970000,180678.24706000,193943.23894000,40734.09000000,44000.55000000,40565.39000000,43543.61000000,58349.05542000,58349.05542000
2021-09-21,191596.11456000,194368.10600000,176378.40000000,181430.92852000,43016.64000000,43639.00000000,39600.00000000,40734.38000000,84534.08048500,84534.08048500
2021-09-20,210414.75450000,210884.65150000,189295.00000000,191591.57148000,47241.75000000,47347.25000000,42500.00000000,43015.62000000,78003.52444300,78003.52444300
2021-09-19,215095.90850000,215452.58482000,208577.16772000,210414.75450000,48292.75000000,48372.83000000,46829.18000000,47241.75000000,29847.24349000,29847.24349000
2021-09-18,210674.11092000,217547.61280000,209496.38424000,215095.86396000,47299.98000000,48843.20000000,47035.56000000,48292.74000000,30906.47038000,30906.47038000
2021-09-17,212624.20574000,214460.10000000,207999.84024000,210674.11092000,47737.81000000,48150.00000000,46699.56000000,47299.98000000,34461.92776000,34461.92776000
2021-09-16,214332.71560000,216272.87800000,209431.97940000,212624.25028000,48121.40000000,48557.00000000,47021.10000000,47737.82000000,40725.08895000,40725.08895000
2021-09-15,209798.00912000,216019.00000000,207923.05328000,214332.76014000,47103.28000000,48500.00000000,46682.32000000,48121.41000000,43204.71174000,43204.71174000
2021-09-14,200165.96688000,210451.50000000,198623.63576000,209834.71008000,44940.72000000,47250.00000000,44594.44000000,47111.52000000,44855.85099000,44855.85099000
2021-09-13,204996.37442000,208803.52000000,193169.98000000,200166.01142000,46025.23000000,46880.00000000,43370.00000000,44940.73000000,65429.15056000,65429.15056000
2021-09-12,201203.57072000,206932.84000000,199281.13524000,204996.41896000,45173.68000000,46460.00000000,44742.06000000,46025.24000000,32094.28052000,32094.28052000
2021-09-11,199727.15880000,204830.24022000,199192.76788000,201203.61526000,44842.20000000,45987.93000000,44722.22000000,45173.69000000,30440.40810000,30440.40810000
2021-09-10,206643.95356000,209484.98200000,196565.21966000,199765.95314000,46395.14000000,47033.00000000,44132.29000000,44850.91000000,49048.26618000,49048.26618000
2021-09-09,205099.17274000,211119.46638000,202715.25832000,206643.95356000,46048.31000000,47399.97000000,45513.08000000,46395.14000000,50651.66002000,50651.66002000
2021-09-08,208752.61078000,210856.76946000,197811.13708000,205099.17274000,46868.57000000,47340.99000000,44412.02000000,46048.31000000,65069.31520000,65069.31520000
2021-09-07,234575.25480000,235705.68000000,190822.94470000,208731.05342000,52666.20000000,52920.00000000,42843.05000000,46863.73000000,123048.80271900,123048.80271900
2021-09-06,230525.14352000,235082.12000000,227017.39582000,234565.01060000,51756.88000000,52780.00000000,50969.33000000,52663.90000000,49249.66708100,49249.66708100
2021-09-05,222332.72316000,231162.60000000,220250.30000000,230525.14352000,49917.54000000,51900.00000000,49450.00000000,51756.88000000,40544.83587300,40544.83587300
2021-09-04,222691.09200000,225085.96326000,219893.98000000,222324.26056000,49998.00000000,50535.69000000,49370.00000000,49915.64000000,34664.65959000,34664.65959000
2021-09-03,219344.49002000,227154.00000000,215203.20536000,222696.16956000,49246.63000000,51000.00000000,48316.84000000,49999.14000000,59025.64415700,59025.64415700
2021-09-02,217402.01154000,224704.87902000,216393.40324000,219344.53456000,48810.51000000,50450.13000000,48584.06000000,49246.64000000,54410.77053800,54410.77053800
2021-09-01,209787.36406000,218940.82400000,207164.44800000,217402.05608000,47100.89000000,49156.00000000,46512.00000000,48810.52000000,49904.65528000,49904.65528000
2021-08-31,209261.88114000,214888.17394000,208001.80000000,209787.36406000,46982.91000000,48246.11000000,46700.00000000,47100.89000000,48645.52737000,48645.52737000
2021-08-30,217211.95936000,217749.86894000,208683.26200000,209261.88114000,48767.84000000,48888.61000000,46853.00000000,46982.91000000,40288.35083000,40288.35083000
2021-08-29,217779.88890000,221062.13058000,212734.35316000,217211.91482000,48895.35000000,49632.27000000,47762.54000000,48767.83000000,32652.28347300,32652.28347300
2021-08-28,218557.33460000,219577.74600000,215337.00352000,217779.88890000,49069.90000000,49299.00000000,48346.88000000,48895.35000000,26681.06378600,26681.06378600
